IntentIndex,Category,Intent,Intent ID,Brand,Lang,TextLength,Text,TextSegmented
14,bet/sportsbook,亚洲让分盘的规则,bet/sportsbook/亚洲让分盘的规则,fun88,cn,8.0,让分盘+5怎么算,让 分 盘 +5 怎么 算 
15,bet/sportsbook,亚洲让分盘的规则,bet/sportsbook/亚洲让分盘的规则,fun88,cn,14.0,让分盘-1和-1.5什么区别,让 分 盘 -1 和 -1 . 5 什么 区别 
16,bet/sportsbook,亚洲让分盘的规则,bet/sportsbook/亚洲让分盘的规则,fun88,cn,8.0,让分盘0是啥意思,让 分 盘 0 是 啥 意思 
17,bet/sportsbook,亚洲让分盘的规则,bet/sportsbook/亚洲让分盘的规则,fun88,cn,11.0,亚洲让分盘让1是怎么算,亚洲 让 分 盘 让 1 是 怎么 算 
18,bet/sportsbook,亚洲让分盘的规则,bet/sportsbook/亚洲让分盘的规则,fun88,cn,11.0,亚洲让分盘是怎么算的？,亚洲 让 分 盘 是 怎么 算 的 ？ 
19,bet/sportsbook,亚洲让分盘的规则,bet/sportsbook/亚洲让分盘的规则,fun88,cn,26.0,我刚才投注的那场亚洲让分盘上半场滚球投注为什么是平局,我 刚才 投注 的 那场 亚洲 让 分 盘 上半场 滚球 投注 为什么 是 平局 
20,bet/sportsbook,亚洲让分盘的规则,bet/sportsbook/亚洲让分盘的规则,fun88,cn,15.0,亚洲让分盘-1.5-2什么意思,亚洲 让 分 盘 -1 . 5-2 什么 意思 
21,bet/sportsbook,亚洲让分盘的规则,bet/sportsbook/亚洲让分盘的规则,fun88,cn,10.0,体育让分盘是什么意思,体育 让 分 盘 是 什么 意思 
22,bet/sportsbook,亚洲让分盘的规则,bet/sportsbook/亚洲让分盘的规则,fun88,cn,15.0,我下注让分盘，赢半是什么意思？,我 下注 让 分 盘 ， 赢 半 是 什么 意思 ？ 
23,bet/sportsbook,亚洲让分盘的规则,bet/sportsbook/亚洲让分盘的规则,fun88,cn,15.0,亚洲让分盘要扣除下注当时比分？,亚洲 让 分 盘 要 扣除 下注 当时 比分 ？ 
24,bet/sportsbook,亚洲让分盘的规则,bet/sportsbook/亚洲让分盘的规则,fun88,cn,13.0,亚洲让分跟让分有什么区别？,亚洲 让 分 跟 让 分 有 什么 区别 ？ 
25,bet/sportsbook,亚洲让分盘的规则,bet/sportsbook/亚洲让分盘的规则,fun88,cn,15.0,我下注的滚球让分盘，怎么算赢？,我 下注 的 滚球 让 分 盘 ， 怎么 算 赢 ？ 
26,bet/sportsbook,亚洲让分盘的规则,bet/sportsbook/亚洲让分盘的规则,fun88,cn,10.0,下注让分盘，怎么算？,下注 让 分 盘 ， 怎么 算 ？ 
27,bet/sportsbook,亚洲让分盘的规则,bet/sportsbook/亚洲让分盘的规则,fun88,cn,15.0,为什么我下注让分盘只赢了一半？,为什么 我 下注 让 分 盘 只 赢 了 一半 ？ 
28,bet/sportsbook,亚洲让分盘的规则,bet/sportsbook/亚洲让分盘的规则,fun88,cn,25.0,亚洲让分盘怎么算的，为什么我的注单盈利只返还一半？,亚洲 让 分 盘 怎么 算 的 ， 为什么 我 的 注 单 盈利 只 返还 一半 ？ 
29,bet/sportsbook,亚洲让分盘的规则,bet/sportsbook/亚洲让分盘的规则,fun88,cn,22.0,下注让1.5-2，受让1.5-2是什么意思？,下注 让 1 . 5-2 ， 受让 1 . 5-2 是 什么 意思 ？ 
30,bet/sportsbook,亚洲让分盘的规则,bet/sportsbook/亚洲让分盘的规则,fun88,cn,13.0,足球滚球需要扣除当时比分吗,足球 滚球 需要 扣除 当时 比分 吗 
31,bet/sportsbook,亚洲让分盘的规则,bet/sportsbook/亚洲让分盘的规则,fun88,cn,13.0,让球玩法，前面进的球算不算,让 球 玩法 ， 前面 进 的 球 算 不算 
32,bet/sportsbook,亚洲让分盘的规则,bet/sportsbook/亚洲让分盘的规则,fun88,cn,5.0,什么是亚盘,什么 是 亚 盘 
1,bet/sportsbook,体育/电竞注单尚未结算,bet/sportsbook/体育/电竞注单尚未结算,fun88,cn,14.0,比赛结束了，为何还不结算呢？,比赛 结束 了 ， 为何 还 不 结算 呢 ？ 
2,bet/sportsbook,体育/电竞注单尚未结算,bet/sportsbook/体育/电竞注单尚未结算,fun88,cn,10.0,我那场比赛还没结算啊,我 那场 比赛 还 没 结算 啊 
3,bet/sportsbook,体育/电竞注单尚未结算,bet/sportsbook/体育/电竞注单尚未结算,fun88,cn,14.0,这个都比完好久了怎么还不结算,这个 都 比 完好 久 了 怎么 还 不 结算 
4,bet/sportsbook,体育/电竞注单尚未结算,bet/sportsbook/体育/电竞注单尚未结算,fun88,cn,13.0,半场都结束那么久都没有结算,半场 都 结束 那么 久 都 没有 结算 
5,bet/sportsbook,体育/电竞注单尚未结算,bet/sportsbook/体育/电竞注单尚未结算,fun88,cn,9.0,已经完场，还没结算,已经 完 场 ， 还 没 结算 
6,bet/sportsbook,体育/电竞注单尚未结算,bet/sportsbook/体育/电竞注单尚未结算,fun88,cn,14.0,为什么我的体育注单一直不结算,为什么 我 的 体育 注 单一 直 不 结算 
7,bet/sportsbook,体育/电竞注单尚未结算,bet/sportsbook/体育/电竞注单尚未结算,fun88,cn,10.0,有得比赛还未完全结算,有 得 比赛 还 未 完全 结算 
8,bet/sportsbook,体育/电竞注单尚未结算,bet/sportsbook/体育/电竞注单尚未结算,fun88,cn,15.0,我投注的篮球赛单节怎么没给结算,我 投注 的 篮球赛 单 节 怎么 没 给 结算 
9,bet/sportsbook,体育/电竞注单尚未结算,bet/sportsbook/体育/电竞注单尚未结算,fun88,cn,17.0,这场比赛都结束3天了还不给我结算吗,这场 比赛 都 结束 3 天 了 还 不 给 我 结算 吗 
10,bet/sportsbook,体育/电竞注单尚未结算,bet/sportsbook/体育/电竞注单尚未结算,fun88,cn,26.0,你好，我有两注投注单比赛结束几个小时了怎么还没有结算,你好 ， 我 有 两 注 投注 单 比赛 结束 几个 小时 了 怎么 还 没有 结算 
11,bet/sportsbook,体育/电竞注单尚未结算,bet/sportsbook/体育/电竞注单尚未结算,fun88,cn,20.0,买的同一场网球黑的秒结算红的半天不给计算,买 的 同一 场 网球 黑 的 秒 结算 红 的 半天 不 给 计算 
12,bet/sportsbook,体育/电竞注单尚未结算,bet/sportsbook/体育/电竞注单尚未结算,fun88,cn,10.0,比赛结束了帮我结算下,比赛 结束 了 帮 我 结算 下 
13,bet/sportsbook,体育/电竞注单尚未结算,bet/sportsbook/体育/电竞注单尚未结算,fun88,cn,7.0,一般多久结算？,一般 多久 结算 ？ 
14,bet/sportsbook,体育/电竞注单尚未结算,bet/sportsbook/体育/电竞注单尚未结算,fun88,cn,7.0,怎么结算那么慢,怎么 结算 那么 慢 
15,bet/sportsbook,体育/电竞注单尚未结算,bet/sportsbook/体育/电竞注单尚未结算,fun88,cn,6.0,注单麻烦结账,注 单 麻烦 结账 
16,bet/sportsbook,体育/电竞注单尚未结算,bet/sportsbook/体育/电竞注单尚未结算,fun88,cn,7.0,麻烦催一下结算,麻烦 催 一下 结算 
17,bet/sportsbook,体育/电竞注单尚未结算,bet/sportsbook/体育/电竞注单尚未结算,fun88,cn,4.0,速度结算,速度 结算 
18,bet/sportsbook,体育/电竞注单尚未结算,bet/sportsbook/体育/电竞注单尚未结算,fun88,cn,8.0,注单什么时候结账,注 单 什么 时候 结账 
19,bet/sportsbook,体育/电竞注单尚未结算,bet/sportsbook/体育/电竞注单尚未结算,fun88,cn,7.0,什么时候结算啊,什么 时候 结算 啊 
20,bet/sportsbook,体育/电竞注单尚未结算,bet/sportsbook/体育/电竞注单尚未结算,fun88,cn,13.0,为什么我有一单还没有结算？,为什么 我 有 一 单 还 没有 结算 ？ 
21,bet/sportsbook,体育/电竞注单尚未结算,bet/sportsbook/体育/电竞注单尚未结算,fun88,cn,15.0,我买电竞的，为什么注单没有结算,我 买 电 竞 的 ， 为什么 注 单 没有 结算 
22,bet/sportsbook,体育/电竞注单尚未结算,bet/sportsbook/体育/电竞注单尚未结算,fun88,cn,13.0,IM电竞的注单什么时候结算,IM 电 竞 的 注 单 什么 时候 结算 
23,bet/sportsbook,体育/电竞注单尚未结算,bet/sportsbook/体育/电竞注单尚未结算,fun88,cn,10.0,电竞为什么结算那么慢,电 竞 为什么 结算 那么 慢 
24,bet/sportsbook,体育/电竞注单尚未结算,bet/sportsbook/体育/电竞注单尚未结算,fun88,cn,10.0,赛事中断，注单怎么算,赛事 中断 ， 注 单 怎么 算 
25,bet/sportsbook,体育/电竞注单尚未结算,bet/sportsbook/体育/电竞注单尚未结算,fun88,cn,16.0,90分钟前赛事终止的注单怎么计算,90 分钟 前 赛事 终止 的 注 单 怎么 计算 
26,bet/sportsbook,体育/电竞注单尚未结算,bet/sportsbook/体育/电竞注单尚未结算,fun88,cn,12.0,赛事场地更换，注单怎么算,赛事 场地 更换 ， 注 单 怎么 算 
27,bet/sportsbook,体育/电竞注单尚未结算,bet/sportsbook/体育/电竞注单尚未结算,fun88,cn,14.0,赛事延迟了，注单会被取消吗？,赛事 延迟 了 ， 注 单 会 被 取消 吗 ？ 
1,bet/sportsbook,体育/电竞注单结算但是尚未派彩,bet/sportsbook/体育/电竞注单结算但是尚未派彩,fun88,cn,15.0,注单结算了，怎么金额没有到账？,注 单 结算 了 ， 怎么 金额 没有 到 账 ？ 
2,bet/sportsbook,体育/电竞注单结算但是尚未派彩,bet/sportsbook/体育/电竞注单结算但是尚未派彩,fun88,cn,10.0,结算了，金额没有变动,结算 了 ， 金额 没有 变动 
3,bet/sportsbook,体育/电竞注单结算但是尚未派彩,bet/sportsbook/体育/电竞注单结算但是尚未派彩,fun88,cn,14.0,注单显示盈利，还没有收到金额,注 单 显示 盈利 ， 还 没有 收到 金额 
4,bet/sportsbook,体育/电竞注单结算但是尚未派彩,bet/sportsbook/体育/电竞注单结算但是尚未派彩,fun88,cn,10.0,注单结算后多久派彩？,注 单 结算 后 多久 派彩 ？ 
5,bet/sportsbook,体育/电竞注单结算但是尚未派彩,bet/sportsbook/体育/电竞注单结算但是尚未派彩,fun88,cn,11.0,注单几天了怎么还不结算,注 单 几天 了 怎么 还 不 结算 
6,bet/sportsbook,体育/电竞注单结算但是尚未派彩,bet/sportsbook/体育/电竞注单结算但是尚未派彩,fun88,cn,15.0,注单显示盈利，但是实际没有到账,注 单 显示 盈利 ， 但是 实际 没有 到 账 
7,bet/sportsbook,体育/电竞注单结算但是尚未派彩,bet/sportsbook/体育/电竞注单结算但是尚未派彩,fun88,cn,22.0,我的注单结算有问题，显示盈利但是金额没有到账,我 的 注 单 结算 有 问题 ， 显示 盈利 但是 金额 没有 到 账 
8,bet/sportsbook,体育/电竞注单结算但是尚未派彩,bet/sportsbook/体育/电竞注单结算但是尚未派彩,fun88,cn,11.0,我的注单怎么还没兑奖？,我 的 注 单 怎么 还 没 兑奖 ？ 
9,bet/sportsbook,体育/电竞注单结算但是尚未派彩,bet/sportsbook/体育/电竞注单结算但是尚未派彩,fun88,cn,12.0,为什么结算了盈利没有到账,为什么 结算 了 盈利 没有 到 账 
10,bet/sportsbook,体育/电竞注单结算但是尚未派彩,bet/sportsbook/体育/电竞注单结算但是尚未派彩,fun88,cn,10.0,单子的钱怎么还没到账,单子 的 钱 怎么 还 没 到 账 
11,bet/sportsbook,体育/电竞注单结算但是尚未派彩,bet/sportsbook/体育/电竞注单结算但是尚未派彩,fun88,cn,34.0,你好，我应该有注单赢了但是钱没有到账，麻烦你查询一下我现在钱数对不上,你好 ， 我 应该 有 注 单 赢 了 但是 钱 没有 到 账 ， 麻烦 你 查询 一下 我 现在 钱 数 对不上 
12,bet/sportsbook,体育/电竞注单结算但是尚未派彩,bet/sportsbook/体育/电竞注单结算但是尚未派彩,fun88,cn,15.0,昨天的注单到现在没到账什么情况,昨天 的 注 单 到 现在 没 到 账 什么 情况 
13,bet/sportsbook,体育/电竞注单结算但是尚未派彩,bet/sportsbook/体育/电竞注单结算但是尚未派彩,fun88,cn,26.0,昨晚系统维护前到现在所有单子最后结算了都没返钱到账。,昨晚 系统维护 前 到 现在 所有 单子 最后 结算 了 都 没 返 钱 到 账 。 
14,bet/sportsbook,体育/电竞注单结算但是尚未派彩,bet/sportsbook/体育/电竞注单结算但是尚未派彩,fun88,cn,30.0,我昨天晚上6点的比赛结束后到现在都还没结算到账？这什么情况？,我 昨天 晚上 6 点 的 比赛 结束 后 到 现在 都 还 没 结算 到 账 ？ 这 什么 情况 ？ 
15,bet/sportsbook,体育/电竞注单结算但是尚未派彩,bet/sportsbook/体育/电竞注单结算但是尚未派彩,fun88,cn,26.0,我看到我的电竞注单结算了，为什么还没有打钱到我的账户,我 看到 我 的 电 竞 注 单 结算 了 ， 为什么 还 没有 打 钱 到 我 的 账户 
16,bet/sportsbook,体育/电竞注单结算但是尚未派彩,bet/sportsbook/体育/电竞注单结算但是尚未派彩,fun88,cn,14.0,体育注单结算但是还没有收到钱,体育 注 单 结算 但是 还 没有 收到 钱 
17,bet/sportsbook,体育/电竞注单结算但是尚未派彩,bet/sportsbook/体育/电竞注单结算但是尚未派彩,fun88,cn,15.0,电竞注单结算了为什么还没有到账,电 竞 注 单 结算 了 为什么 还 没有 到 账 
1,bet/sportsbook,体育/电竞注单结算问题,bet/sportsbook/体育/电竞注单结算问题,fun88,cn,10.0,你好我串子结算不对啊,你好 我 串 子 结算 不对 啊 
2,bet/sportsbook,体育/电竞注单结算问题,bet/sportsbook/体育/电竞注单结算问题,fun88,cn,10.0,这单的结算比分不对啊,这 单 的 结算 比分 不对 啊 
3,bet/sportsbook,体育/电竞注单结算问题,bet/sportsbook/体育/电竞注单结算问题,fun88,cn,10.0,我的体育注单结算有误,我 的 体育 注 单 结算 有误 
4,bet/sportsbook,体育/电竞注单结算问题,bet/sportsbook/体育/电竞注单结算问题,fun88,cn,12.0,为什么我的串子盈利那么少,为什么 我 的 串 子 盈利 那么 少 
5,bet/sportsbook,体育/电竞注单结算问题,bet/sportsbook/体育/电竞注单结算问题,fun88,cn,14.0,我的这个注单结算有问题，查查,我 的 这个 注 单 结算 有 问题 ， 查查 
6,bet/sportsbook,体育/电竞注单结算问题,bet/sportsbook/体育/电竞注单结算问题,fun88,cn,20.0,这个比赛的单结算有问题，奖金怎么这么少？,这个 比赛 的 单 结算 有 问题 ， 奖金 怎么 这么 少 ？ 
7,bet/sportsbook,体育/电竞注单结算问题,bet/sportsbook/体育/电竞注单结算问题,fun88,cn,13.0,查查这个的注单是不是少派了,查查 这个 的 注 单 是不是 少 派 了 
8,bet/sportsbook,体育/电竞注单结算问题,bet/sportsbook/体育/电竞注单结算问题,fun88,cn,16.0,我的串子明明盈利了，怎么算我输？,我 的 串 子明 明 盈利 了 ， 怎么 算 我 输 ？ 
9,bet/sportsbook,体育/电竞注单结算问题,bet/sportsbook/体育/电竞注单结算问题,fun88,cn,12.0,我的体育注单好像结算错了,我 的 体育 注 单 好像 结算 错 了 
10,bet/sportsbook,体育/电竞注单结算问题,bet/sportsbook/体育/电竞注单结算问题,fun88,cn,22.0,这单其他平台都结算为赢，为什么你们结算我输？,这 单 其他 平台 都 结算 为 赢 ， 为什么 你们 结算 我 输 ？ 
11,bet/sportsbook,体育/电竞注单结算问题,bet/sportsbook/体育/电竞注单结算问题,fun88,cn,16.0,我的注单怎么输了？不是应该赢得吗,我 的 注 单 怎么 输 了 ？ 不是 应该 赢得 吗 
12,bet/sportsbook,体育/电竞注单结算问题,bet/sportsbook/体育/电竞注单结算问题,fun88,cn,16.0,我买体育的，但是注单结算好像不对,我 买 体育 的 ， 但是 注 单 结算 好像 不对 
13,bet/sportsbook,体育/电竞注单结算问题,bet/sportsbook/体育/电竞注单结算问题,fun88,cn,13.0,电竞的这个注单比分好像不对,电 竞 的 这个 注 单 比分 好像 不对 
14,bet/sportsbook,体育/电竞注单结算问题,bet/sportsbook/体育/电竞注单结算问题,fun88,cn,19.0,我买IM电竞的，我的注单结算好像有问题,我 买 IM 电 竞 的 ， 我 的 注 单 结算 好像 有 问题 
15,bet/sportsbook,体育/电竞注单结算问题,bet/sportsbook/体育/电竞注单结算问题,fun88,cn,10.0,IM电竞注单结算错误,IM 电 竞 注 单 结算 错误 
16,bet/sportsbook,体育/电竞注单结算问题,bet/sportsbook/体育/电竞注单结算问题,fun88,cn,14.0,请问一下有个注单怎么没赔付?,请问 一下 有 个 注 单 怎么 没 赔付 ? 
17,bet/sportsbook,体育/电竞注单结算问题,bet/sportsbook/体育/电竞注单结算问题,fun88,cn,12.0,这场怎么回事？怎么不算了,这场 怎么 回事 ？ 怎么 不算 了 
18,bet/sportsbook,体育/电竞注单结算问题,bet/sportsbook/体育/电竞注单结算问题,fun88,cn,30.0,你们是不是傻了昨晚的比赛。进球了。都半场了。我买的半场还取消,你们 是不是 傻 了 昨晚 的 比赛 。 进球 了 。 都 半场 了 。 我 买 的 半场 还 取消 
19,bet/sportsbook,体育/电竞注单结算问题,bet/sportsbook/体育/电竞注单结算问题,fun88,cn,12.0,我得钱怎么给我结算没了？,我 得 钱 怎么 给 我 结算 没 了 ？ 
20,bet/sportsbook,体育/电竞注单结算问题,bet/sportsbook/体育/电竞注单结算问题,fun88,cn,10.0,这个注单为什么取消了,这个 注 单 为什么 取消 了 
21,bet/sportsbook,体育/电竞注单结算问题,bet/sportsbook/体育/电竞注单结算问题,fun88,cn,11.0,这个盘口为什么被取消？,这个 盘 口 为什么 被 取消 ？ 
22,bet/sportsbook,体育/电竞注单结算问题,bet/sportsbook/体育/电竞注单结算问题,fun88,cn,13.0,为什么我有两个注单被取消了,为什么 我 有 两个 注 单被 取消 了 
23,bet/sportsbook,体育/电竞注单结算问题,bet/sportsbook/体育/电竞注单结算问题,fun88,cn,18.0,这场比赛明明就是赢7分，为什么算我输,这场 比赛 明明 就是 赢 7 分 ， 为什么 算 我 输 
24,bet/sportsbook,体育/电竞注单结算问题,bet/sportsbook/体育/电竞注单结算问题,fun88,cn,23.0,这场比赛不是退赛了吗怎么还扣我钱不是退本金的吗,这场 比赛 不是 退 赛 了 吗 怎么 还 扣 我 钱 不是 退 本金 的 吗 
25,bet/sportsbook,体育/电竞注单结算问题,bet/sportsbook/体育/电竞注单结算问题,fun88,cn,9.0,退赛了为什么还扣钱,退 赛 了 为什么 还 扣 钱 
26,bet/sportsbook,体育/电竞注单结算问题,bet/sportsbook/体育/电竞注单结算问题,fun88,cn,7.0,赢了为什么算输,赢 了 为什么 算 输 
27,bet/sportsbook,体育/电竞注单结算问题,bet/sportsbook/体育/电竞注单结算问题,fun88,cn,19.0,为什么比赛还未踢完，我的注单已经结算了,为什么 比赛 还 未 踢 完 ， 我 的 注 单 已经 结算 了 
28,bet/sportsbook,体育/电竞注单结算问题,bet/sportsbook/体育/电竞注单结算问题,fun88,cn,12.0,为什么我的注单会被作废？,为什么 我 的 注 单 会 被 作废 ？ 
29,bet/sportsbook,体育/电竞注单结算问题,bet/sportsbook/体育/电竞注单结算问题,fun88,cn,9.0,体育比分怎么不一样,体育 比分 怎么 不一 样 
30,bet/sportsbook,体育/电竞注单结算问题,bet/sportsbook/体育/电竞注单结算问题,fun88,cn,22.0,客服，昨天有场比赛怎么才赔我一半，我全中了呀,客 服 ， 昨天 有 场 比赛 怎么 才 赔 我 一半 ， 我 全 中 了 呀 
31,bet/sportsbook,体育/电竞注单结算问题,bet/sportsbook/体育/电竞注单结算问题,fun88,cn,12.0,我这单正常应该是全对了啊,我 这 单正 常 应该 是 全 对了 啊 
32,bet/sportsbook,体育/电竞注单结算问题,bet/sportsbook/体育/电竞注单结算问题,fun88,cn,24.0,我下注的篮球比赛等了好久都没开打，会不会退还本金,我 下注 的 篮球 比赛 等 了 好久 都 没 开打 ， 会 不会 退还 本金 
1,bet/sportsbook,体育常问问题,bet/sportsbook/体育常问问题,fun88,cn,6.0,体育常问问题,体育 常 问问 题 
1,bet/sportsbook,体育投注金额限制,bet/sportsbook/体育投注金额限制,fun88,cn,14.0,为什么我下注的时候限制金额啊,为什么 我 下注 的 时候 限制 金额 啊 
2,bet/sportsbook,体育投注金额限制,bet/sportsbook/体育投注金额限制,fun88,cn,12.0,为什么我经常投注被限额呢,为什么 我 经常 投注 被 限额 呢 
3,bet/sportsbook,体育投注金额限制,bet/sportsbook/体育投注金额限制,fun88,cn,16.0,为什么不能下注啊？一下注就受限制,为什么 不能 下注 啊 ？ 一下 注 就 受限 制 
4,bet/sportsbook,体育投注金额限制,bet/sportsbook/体育投注金额限制,fun88,cn,9.0,最高只能投注10块,最高 只能 投注 10 块 
5,bet/sportsbook,体育投注金额限制,bet/sportsbook/体育投注金额限制,fun88,cn,9.0,我的体育投注限额了,我 的 体育 投注 限额 了 
6,bet/sportsbook,体育投注金额限制,bet/sportsbook/体育投注金额限制,fun88,cn,9.0,为什么我投注受限制,为什么 我 投注 受限 制 
7,bet/sportsbook,体育投注金额限制,bet/sportsbook/体育投注金额限制,fun88,cn,9.0,输钱给你也限制投注,输钱 给 你 也 限制 投注 
8,bet/sportsbook,体育投注金额限制,bet/sportsbook/体育投注金额限制,fun88,cn,9.0,我的投注限额很厉害,我 的 投注 限额 很 厉害 
9,bet/sportsbook,体育投注金额限制,bet/sportsbook/体育投注金额限制,fun88,cn,22.0,我的账号为什么只能投注8块了？是限制了吗？？,我 的 账号 为什么 只能 投注 8 块 了 ？ 是 限制 了 吗 ？ ？ 
10,bet/sportsbook,体育投注金额限制,bet/sportsbook/体育投注金额限制,fun88,cn,18.0,我想问一下，为什么只允许我投注5块？,我 想 问 一下 ， 为什么 只 允许 我 投注 5 块 ？ 
11,bet/sportsbook,体育投注金额限制,bet/sportsbook/体育投注金额限制,fun88,cn,11.0,一下提示风险限制什么鬼,一下 提示 风险 限制 什么 鬼 
12,bet/sportsbook,体育投注金额限制,bet/sportsbook/体育投注金额限制,fun88,cn,32.0,你好，为什么我要投注的时候就显示出一个最高风险限制？这是什么意思,你好 ， 为什么 我 要 投注 的 时候 就 显示 出 一个 最高 风险 限制 ？ 这 是 什么 意思 
13,bet/sportsbook,体育投注金额限制,bet/sportsbook/体育投注金额限制,fun88,cn,11.0,最高风险限制什么意思？,最高 风险 限制 什么 意思 ？ 
14,bet/sportsbook,体育投注金额限制,bet/sportsbook/体育投注金额限制,fun88,cn,14.0,你好，那个投注限额什么意思？,你好 ， 那个 投注 限额 什么 意思 ？ 
15,bet/sportsbook,体育投注金额限制,bet/sportsbook/体育投注金额限制,fun88,cn,23.0,你好，投注限制能不能调整？二百块都不让下怎么玩,你好 ， 投注 限制 能 不能 调整 ？ 二百块 都 不让 下 怎么 玩 
16,bet/sportsbook,体育投注金额限制,bet/sportsbook/体育投注金额限制,fun88,cn,11.0,体育下注限额可以解除吗,体育 下注 限额 可以 解除 吗 
17,bet/sportsbook,体育投注金额限制,bet/sportsbook/体育投注金额限制,fun88,cn,4.0,体育限额,体育 限额 
18,bet/sportsbook,体育投注金额限制,bet/sportsbook/体育投注金额限制,fun88,cn,10.0,下注被限制了，怎么办,下注 被 限制 了 ， 怎么办 
19,bet/sportsbook,体育投注金额限制,bet/sportsbook/体育投注金额限制,fun88,cn,11.0,最高风险限制是什么意思,最高 风险 限制 是 什么 意思 
20,bet/sportsbook,体育投注金额限制,bet/sportsbook/体育投注金额限制,fun88,cn,7.0,为什么限额我？,为什么 限额 我 ？ 
21,bet/sportsbook,体育投注金额限制,bet/sportsbook/体育投注金额限制,fun88,cn,13.0,只能投注8元了，帮我解除！,只能 投注 8 元 了 ， 帮 我 解除 ！ 
22,bet/sportsbook,体育投注金额限制,bet/sportsbook/体育投注金额限制,fun88,cn,10.0,下注限制帮我解除一下,下注 限制 帮 我 解除 一下 
23,bet/sportsbook,体育投注金额限制,bet/sportsbook/体育投注金额限制,fun88,cn,11.0,一比赛就限额了，怎么买,一 比赛 就 限额 了 ， 怎么 买 
24,bet/sportsbook,体育投注金额限制,bet/sportsbook/体育投注金额限制,fun88,cn,12.0,为啥投注一场比赛被限额了,为啥 投注 一场 比赛 被 限额 了 
25,bet/sportsbook,体育投注金额限制,bet/sportsbook/体育投注金额限制,fun88,cn,15.0,为什么每个盘口都是提示限额投注,为什么 每个 盘 口 都 是 提示 限额 投注 
26,bet/sportsbook,体育投注金额限制,bet/sportsbook/体育投注金额限制,fun88,cn,30.0,怎么会有最高风险18元这种事，太恶心了，直接把盘口关就可以了,怎么 会 有 最高 风险 18 元 这种 事 ， 太 恶心 了 ， 直接 把 盘 口 关 就 可以 了 
1,bet/sportsbook,体育投注问题,bet/sportsbook/体育投注问题,fun88,cn,15.0,为什么我下注成功但是没有注单号,为什么 我 下注 成功 但是 没有 注 单 号 
2,bet/sportsbook,体育投注问题,bet/sportsbook/体育投注问题,fun88,cn,11.0,下注不成功为什么没返钱,下注 不成 功 为什么 没 返 钱 
3,bet/sportsbook,体育投注问题,bet/sportsbook/体育投注问题,fun88,cn,10.0,为什么所有盘口都封盘,为什么 所有 盘 口 都 封 盘 
4,bet/sportsbook,体育投注问题,bet/sportsbook/体育投注问题,fun88,cn,11.0,为什么我的注单被取消了,为什么 我 的 注 单被 取消 了 
5,bet/sportsbook,体育投注问题,bet/sportsbook/体育投注问题,fun88,cn,20.0,钱都扣了，怎么没有在投注记录找到我的投注,钱 都 扣 了 ， 怎么 没有 在 投注 记录 找到 我 的 投注 
6,bet/sportsbook,体育投注问题,bet/sportsbook/体育投注问题,fun88,cn,6.0,投注被拒绝了,投注 被 拒绝 了 
7,bet/sportsbook,体育投注问题,bet/sportsbook/体育投注问题,fun88,cn,8.0,盘口显示错误赔率,盘 口 显示 错误 赔率 
8,bet/sportsbook,体育投注问题,bet/sportsbook/体育投注问题,fun88,cn,13.0,怎么全部赛事不能投注，封盘,怎么 全部 赛事 不能 投注 ， 封 盘 
1,bet/sportsbook,体育账户余额不对？,bet/sportsbook/体育账户余额不对？,fun88,cn,14.0,体育账户的金额少了，帮我查下,体育 账户 的 金额 少 了 ， 帮 我 查 下 
2,bet/sportsbook,体育账户余额不对？,bet/sportsbook/体育账户余额不对？,fun88,cn,5.0,体育少钱了,体育 少 钱 了 
3,bet/sportsbook,体育账户余额不对？,bet/sportsbook/体育账户余额不对？,fun88,cn,7.0,我的体育钱不对,我 的 体育 钱 不对 
4,bet/sportsbook,体育账户余额不对？,bet/sportsbook/体育账户余额不对？,fun88,cn,11.0,我体育账户的钱好像少了,我 体育 账户 的 钱 好像 少 了 
5,bet/sportsbook,体育账户余额不对？,bet/sportsbook/体育账户余额不对？,fun88,cn,18.0,我体育的钱怎么少了，是不是准备黑我?,我 体育 的 钱 怎么 少 了 ， 是不是 准备 黑 我 ? 
6,bet/sportsbook,体育账户余额不对？,bet/sportsbook/体育账户余额不对？,fun88,cn,10.0,体育的钱怎么对不上了,体育 的 钱 怎么 对不上 了 
7,bet/sportsbook,体育账户余额不对？,bet/sportsbook/体育账户余额不对？,fun88,cn,16.0,体育余额有问题，跟我的投注对不上,体育 余额 有 问题 ， 跟 我 的 投注 对不上 
8,bet/sportsbook,体育账户余额不对？,bet/sportsbook/体育账户余额不对？,fun88,cn,10.0,怎么少了200，体育,怎么 少 了 200 ， 体育 
9,bet/sportsbook,体育账户余额不对？,bet/sportsbook/体育账户余额不对？,fun88,cn,9.0,我体育账户余额不对,我 体育 账户 余额 不对 
10,bet/sportsbook,体育账户余额不对？,bet/sportsbook/体育账户余额不对？,fun88,cn,12.0,下注赛事后好像扣多余额了,下注 赛事 后 好像 扣 多余 额 了 
11,bet/sportsbook,体育账户余额不对？,bet/sportsbook/体育账户余额不对？,fun88,cn,18.0,你们系统有问题？怎么体育的余额少了？,你们 系统 有 问题 ？ 怎么 体育 的 余额 少 了 ？ 
1,bet/sportsbook,体育账户出现负数,bet/sportsbook/体育账户出现负数,fun88,cn,11.0,为什么我的账户是负数？,为什么 我 的 账户 是 负数 ？ 
